,Stock,%prof,avgTrade%,nTrades,avgDays,openSeshs,numOpen,Industry,Sector,MarketCap,Price,realAvg,ntFact,Score
0,CNO,86.11,39.57,36,41.06,416,0,Insurance - Life,Financial Services,2.762,25.42,0.341,0.877,29.87
1,IDCC,90.24,20.15,41,29.59,361,0,Software - Application,Technology,2.461,96.55,0.182,1.386,25.19
2,MCS,94.74,14.01,57,32.0,174,0,Entertainment,Communication Services,0.416,13.12,0.133,1.781,23.64
3,HA,100.0,39.5,21,35.38,89,0,Airlines,Industrials,0.675,13.01,0.395,0.594,23.45
4,RGNX,100.0,39.4,18,30.5,27,0,Biotechnology,Healthcare,0.887,18.09,0.394,0.59,23.25
5,MVIS,76.47,30.2,51,51.0,85,0,Scientific & Technical Instruments,Technology,0.312,1.6,0.231,1.0,23.09
6,INDV,80.0,85.94,15,46.8,235,0,Drug Manufacturers - Specialty & Generic,Healthcare,2.777,19.32,0.688,0.321,22.04
7,ATNI,100.0,16.01,41,31.17,116,0,Telecom Services,Communication Services,0.423,27.33,0.16,1.315,21.06
8,KYMR,100.0,69.51,6,22.0,99,0,Biotechnology,Healthcare,2.174,35.58,0.695,0.273,18.96
9,RBBN,66.67,33.8,36,45.81,484,0,Telecom Services,Communication Services,0.474,2.75,0.225,0.786,17.71
10,HNI,85.71,12.12,63,37.1,1579,0,Business Equipment & Supplies,Industrials,1.992,42.13,0.104,1.698,17.64
11,STKL,80.77,17.94,52,44.71,99,0,Packaged Foods,Consumer Defensive,0.705,6.04,0.145,1.163,16.85
12,SBAC,83.33,32.67,24,38.96,340,0,REIT - Specialty,Real Estate,21.821,201.84,0.272,0.616,16.77
13,OMF,100.0,34.09,15,30.6,92,0,Credit Services,Financial Services,5.595,46.72,0.341,0.49,16.71
14,CCS,100.0,31.24,15,28.13,102,0,Residential Construction,Consumer Cyclical,2.646,83.27,0.312,0.533,16.66
15,PRDO,84.78,18.51,46,44.09,357,0,Education & Training Services,Consumer Defensive,1.123,17.11,0.157,1.043,16.37
16,MGM,80.56,23.76,36,44.75,970,0,Resorts & Casinos,Consumer Cyclical,13.467,42.48,0.191,0.804,15.4
17,DKL,100.0,123.0,3,24.0,994,0,Oil & Gas Refining & Marketing,Energy,1.794,38.0,1.23,0.125,15.38
18,MNST,84.62,18.55,39,40.08,1344,0,Beverages - Non-Alcoholic,Consumer Defensive,57.612,55.01,0.157,0.973,15.27
19,LGIH,100.0,39.03,15,38.6,102,0,Residential Construction,Consumer Cyclical,2.319,98.36,0.39,0.389,15.17
20,SPGI,93.65,9.57,63,37.4,104,0,Financial Data & Stock Exchanges,Financial Services,133.807,417.81,0.09,1.684,15.1
21,ATLC,77.78,20.66,45,49.27,95,0,Credit Services,Financial Services,0.399,27.33,0.161,0.913,14.68
22,ARWR,62.3,24.34,61,63.7,92,0,Biotechnology,Healthcare,3.06,24.7,0.152,0.958,14.52
23,LEGH,100.0,30.65,12,26.0,89,0,Residential Construction,Consumer Cyclical,0.496,20.33,0.306,0.462,14.15
24,LIND,100.0,59.39,9,39.67,82,0,Travel Services,Consumer Cyclical,0.417,7.8,0.594,0.227,13.47
25,EFX,88.57,11.41,35,26.46,100,0,Consulting Services,Industrials,30.684,246.99,0.101,1.323,13.37
26,PATK,73.68,14.53,57,45.7,354,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,2.397,107.1,0.107,1.247,13.35
27,NEGG,80.95,30.6,21,39.81,93,0,Internet Retail,Consumer Cyclical,0.305,0.8,0.248,0.528,13.07
28,AMT,85.71,23.16,21,32.14,340,0,REIT - Specialty,Real Estate,83.68,179.2,0.199,0.653,12.97
29,AVXL,95.83,19.43,24,34.46,89,0,Biotechnology,Healthcare,0.353,4.3,0.186,0.696,12.97
30,WAL,80.95,26.86,21,35.33,206,0,Banks - Regional,Financial Services,6.244,56.67,0.217,0.594,12.92
31,CBRL,87.27,10.71,55,39.91,99,0,Restaurants,Consumer Cyclical,1.313,59.16,0.093,1.378,12.88
32,CWH,75.0,63.58,12,44.5,84,0,Auto & Truck Dealerships,Consumer Cyclical,1.053,23.37,0.477,0.27,12.86
33,BFH,100.0,19.78,22,34.27,82,0,Credit Services,Financial Services,1.699,34.28,0.198,0.642,12.7
34,AZO,94.29,13.13,35,35.0,990,0,Specialty Retail,Consumer Cyclical,51.257,2962.32,0.124,1.0,12.38
35,MDXG,85.19,23.65,27,44.67,345,0,Biotechnology,Healthcare,0.946,6.44,0.201,0.604,12.18
36,LAD,84.62,14.4,39,39.15,85,0,Auto & Truck Dealerships,Consumer Cyclical,7.282,264.52,0.122,0.996,12.14
37,SEIC,78.85,12.56,52,42.69,90,0,Asset Management,Financial Services,8.864,67.48,0.099,1.218,12.06
38,IOVA,70.83,30.34,24,42.75,500,0,Biotechnology,Healthcare,3.452,12.36,0.215,0.561,12.06
39,KIM,100.0,29.57,18,44.33,969,0,REIT - Retail,Real Estate,12.202,18.1,0.296,0.406,12.01
40,BLTE,100.0,96.39,3,25.0,178,0,Biotechnology,Healthcare,1.098,36.9,0.964,0.12,11.57
41,AKRO,100.0,32.68,12,34.0,80,0,Biotechnology,Healthcare,1.529,22.18,0.327,0.353,11.53
42,APLD,100.0,110.85,3,29.0,416,0,Capital Markets,Financial Services,0.333,2.71,1.108,0.103,11.47
43,OCUL,85.71,24.51,21,38.67,86,0,Biotechnology,Healthcare,1.188,7.99,0.21,0.543,11.41
44,LOVE,66.67,69.0,9,36.67,87,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,0.302,19.51,0.46,0.245,11.29
45,SGRY,83.33,34.88,18,47.17,90,0,Medical Care Facilities,Healthcare,3.334,26.33,0.291,0.382,11.09
46,HQL,90.48,9.85,42,33.81,82,0,Asset Management,Financial Services,0.349,13.01,0.089,1.242,11.07
47,VTRS,78.67,8.41,75,44.87,82,0,Drug Manufacturers - Specialty & Generic,Healthcare,13.455,11.33,0.066,1.671,11.06
48,DMRC,69.7,20.0,33,41.67,418,0,Information Technology Services,Technology,0.479,23.43,0.139,0.792,11.04
49,MLKN,82.35,9.45,51,36.16,189,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,1.861,25.98,0.078,1.41,10.98
50,AXGN,66.67,37.21,18,40.89,99,0,Medical Devices,Healthcare,0.315,7.21,0.248,0.44,10.92
51,CATY,90.48,17.94,21,31.43,204,0,Banks - Regional,Financial Services,2.562,35.24,0.162,0.668,10.85
52,BEN,92.86,9.86,42,35.9,83,0,Asset Management,Financial Services,13.38,25.41,0.092,1.17,10.71
53,APLS,100.0,57.05,6,32.0,138,0,Biotechnology,Healthcare,6.245,51.79,0.57,0.188,10.7
54,MHK,76.27,10.51,59,44.49,87,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,7.227,113.17,0.08,1.326,10.63
55,NVAX,57.78,20.28,45,50.76,244,0,Biotechnology,Healthcare,0.599,4.28,0.117,0.887,10.39
56,PG,91.07,7.97,56,39.14,1443,0,Household & Personal Products,Consumer Defensive,365.495,155.33,0.073,1.431,10.38
57,MHO,75.0,12.9,48,44.75,978,0,Residential Construction,Consumer Cyclical,3.269,117.76,0.097,1.073,10.38
58,ENVX,100.0,47.54,6,27.5,81,0,Electrical Equipment & Parts,Industrials,1.232,7.31,0.475,0.218,10.37
59,MMC,95.74,9.27,47,40.68,979,0,Insurance Brokers,Financial Services,97.754,198.07,0.089,1.155,10.25
60,GNTX,79.07,14.72,43,49.86,984,0,Auto Parts,Consumer Cyclical,7.923,34.25,0.116,0.862,10.04
61,WDFC,79.63,8.43,54,36.09,109,0,Specialty Chemicals,Basic Materials,3.202,236.29,0.067,1.496,10.04
62,HZO,76.92,14.01,39,41.97,1694,0,Specialty Retail,Consumer Cyclical,0.612,27.45,0.108,0.929,10.01
63,EAD,91.3,11.9,23,24.96,98,0,Asset Management,Financial Services,0.379,6.38,0.109,0.921,10.01
64,NS,87.88,15.96,33,46.33,853,0,Oil & Gas Midstream,Energy,2.689,21.25,0.14,0.712,9.99
65,MMS,100.0,14.1,23,32.48,423,0,Specialty Business Services,Industrials,4.883,80.0,0.141,0.708,9.98
66,MIDD,79.49,12.14,39,38.62,89,0,Specialty Industrial Machinery,Industrials,7.818,145.42,0.097,1.01,9.75
67,MLP,82.22,11.61,45,44.04,540,0,Real Estate Services,Real Estate,0.386,19.62,0.095,1.022,9.75
68,UGI,82.46,7.82,57,37.72,66,0,Utilities - Regulated Gas,Utilities,4.916,23.46,0.064,1.511,9.74
69,DRI,89.66,11.95,29,32.17,102,0,Restaurants,Consumer Cyclical,18.268,153.05,0.107,0.901,9.66
70,VYX,83.33,13.34,30,34.6,338,0,Information Technology Services,Technology,1.734,12.02,0.111,0.867,9.64
71,HPQ,75.0,6.85,80,42.78,91,0,Computer Hardware,Technology,27.916,28.53,0.051,1.87,9.61
72,AKAM,73.33,12.76,45,43.93,251,0,Software - Infrastructure,Technology,15.853,103.47,0.094,1.024,9.58
73,CNC,95.24,16.98,21,36.29,234,0,Healthcare Plans,Healthcare,37.834,70.73,0.162,0.579,9.36
74,GMRE,100.0,24.77,10,26.6,336,0,REIT - Healthcare Facilities,Real Estate,0.587,8.31,0.248,0.376,9.31
75,FDS,100.0,9.12,27,26.44,503,0,Financial Data & Stock Exchanges,Financial Services,16.246,426.24,0.091,1.021,9.31
76,CAL,68.25,9.95,63,46.16,985,0,Apparel Retail,Consumer Cyclical,1.246,35.43,0.068,1.365,9.27
77,GL,100.0,10.12,33,36.18,990,0,Insurance - Life,Financial Services,5.557,59.09,0.101,0.912,9.23
78,BRK-A,90.62,8.65,32,27.22,90,0,Insurance - Diversified,Financial Services,871.437,608091.0,0.078,1.176,9.22
79,SIGI,91.67,9.04,36,32.42,1060,0,Insurance—Property & Casualty,Financial Services,6.151,101.19,0.083,1.11,9.2
80,ARVN,100.0,33.17,9,32.67,94,0,Biotechnology,Healthcare,2.471,36.29,0.332,0.275,9.14
81,ROCK,75.0,13.94,32,36.78,93,0,Building Products & Equipment,Industrials,2.261,74.19,0.105,0.87,9.1
82,NBN,81.82,6.14,55,30.6,219,0,Banks - Regional,Financial Services,0.403,51.73,0.05,1.797,9.03
83,CL,95.0,7.68,40,32.4,1428,0,Household & Personal Products,Consumer Defensive,70.567,85.85,0.073,1.235,9.01
84,BF-A,88.52,5.92,61,35.51,88,0,Beverages - Wineries & Distilleries,Consumer Defensive,23.585,50.78,0.052,1.718,9.0
85,VRTX,75.76,15.81,33,43.91,1856,0,Biotechnology,Healthcare,102.492,396.55,0.12,0.752,9.0
86,DVAX,63.89,19.88,36,50.92,347,0,Drug Manufacturers - Specialty & Generic,Healthcare,1.549,11.84,0.127,0.707,8.98
87,FUN,100.0,8.72,27,26.22,87,0,Leisure,Consumer Cyclical,2.0,39.19,0.087,1.03,8.98
88,REGN,76.67,24.66,30,63.37,1115,0,Biotechnology,Healthcare,99.302,904.7,0.189,0.473,8.95
89,ZD,85.71,19.67,21,39.62,192,0,Advertising Agencies,Communication Services,2.481,53.78,0.169,0.53,8.94
90,UPBD,75.0,11.26,48,45.81,334,0,Software - Application,Technology,1.712,31.46,0.084,1.048,8.85
91,EEFT,83.33,13.83,36,47.08,84,0,Software - Infrastructure,Technology,4.777,104.16,0.115,0.765,8.81
92,BXMT,77.14,13.54,35,41.6,203,0,REIT - Mortgage,Real Estate,3.239,18.65,0.104,0.841,8.79
93,ANGI,79.17,21.16,24,45.92,92,0,Internet Content & Information,Communication Services,1.084,2.16,0.168,0.523,8.76
94,FULC,80.0,30.49,15,41.8,221,0,Biotechnology,Healthcare,0.465,7.5,0.244,0.359,8.75
95,SPB,68.42,10.27,57,46.0,340,0,Household & Personal Products,Consumer Defensive,2.424,80.07,0.07,1.239,8.71
96,LNW,66.67,9.64,60,44.35,536,0,Gambling,Consumer Cyclical,8.347,92.92,0.064,1.353,8.69
97,PMT,88.89,15.82,27,43.78,109,0,REIT - Mortgage,Real Estate,1.174,13.55,0.141,0.617,8.67
98,SHEN,100.0,20.95,18,43.5,363,0,Telecom Services,Communication Services,0.814,14.93,0.21,0.414,8.67
99,JPM,79.55,10.9,44,44.14,968,0,Banks - Diversified,Financial Services,524.989,182.79,0.087,0.997,8.64
100,UNM,86.27,8.15,51,41.65,962,0,Insurance - Life,Financial Services,9.654,50.3,0.07,1.224,8.61
101,OSUR,61.9,16.54,42,50.14,419,0,Medical Instruments & Supplies,Healthcare,0.422,5.52,0.102,0.838,8.58
102,TBI,74.36,13.69,39,46.38,990,0,Staffing & Employment Services,Industrials,0.341,10.85,0.102,0.841,8.56
103,SCL,84.72,7.09,72,50.75,89,0,Specialty Chemicals,Basic Materials,1.889,84.1,0.06,1.419,8.52
104,FUL,73.85,7.29,65,41.35,493,0,Specialty Chemicals,Basic Materials,4.137,75.92,0.054,1.572,8.46
105,SHW,87.5,14.55,24,36.62,483,0,Specialty Chemicals,Basic Materials,80.866,318.25,0.127,0.655,8.34
106,CCI,88.89,14.53,27,41.85,101,0,REIT - Specialty,Real Estate,42.022,96.71,0.129,0.645,8.33
107,PENN,82.14,12.14,28,33.64,530,0,Resorts & Casinos,Consumer Cyclical,2.545,16.7,0.1,0.832,8.3
108,EGP,86.67,7.06,45,33.16,348,0,REIT - Industrial,Real Estate,8.203,171.05,0.061,1.357,8.3
109,ITW,88.37,7.89,43,36.51,477,0,Specialty Industrial Machinery,Industrials,75.735,253.51,0.07,1.178,8.21
110,BOE,100.0,11.1,27,36.78,87,0,Asset Management,Financial Services,0.609,9.9,0.111,0.734,8.15
111,RC,80.0,28.61,15,42.4,3,0,REIT - Mortgage,Real Estate,1.447,8.32,0.229,0.354,8.1
112,BF-B,90.0,8.99,30,30.0,1426,0,Beverages - Wineries & Distilleries,Consumer Defensive,23.585,49.43,0.081,1.0,8.09
113,IQV,100.0,24.13,9,27.0,90,0,Diagnostics & Research,Healthcare,42.633,234.23,0.241,0.333,8.04
114,ASGN,81.48,13.06,27,36.44,993,0,Information Technology Services,Technology,4.438,95.45,0.106,0.741,7.88
115,AXSM,80.0,24.91,15,38.2,82,0,Biotechnology,Healthcare,3.276,69.15,0.199,0.393,7.83
116,IIIN,76.92,10.61,39,40.69,990,0,Metal Fabrication,Industrials,0.669,34.42,0.082,0.958,7.82
117,IFN,92.31,8.93,39,41.26,353,0,Asset Management,Financial Services,0.602,19.4,0.082,0.945,7.79
118,BC,72.73,12.24,44,50.39,976,0,Recreational Vehicles,Consumer Cyclical,5.919,87.15,0.089,0.873,7.77
119,FAST,85.19,11.57,27,34.41,512,0,Industrial Distribution,Industrials,40.334,70.45,0.099,0.785,7.73
120,TCBK,100.0,22.56,9,26.33,102,0,Banks—Regional,Financial Services,1.085,32.62,0.226,0.342,7.71
121,SLNO,50.0,48.77,18,57.17,324,0,Biotechnology,Healthcare,1.206,37.14,0.244,0.315,7.68
122,LEG,73.02,7.21,63,43.37,85,0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,2.363,17.66,0.053,1.453,7.65
123,ADSK,87.5,10.52,32,39.28,609,0,Software - Application,Technology,50.694,236.98,0.092,0.815,7.5
124,HVT,77.27,6.45,66,43.94,194,0,Home Improvement Retail,Consumer Cyclical,0.5,30.67,0.05,1.502,7.49
125,INVA,85.71,16.08,21,38.71,847,0,Biotechnology,Healthcare,0.925,14.63,0.138,0.542,7.48
126,MANH,72.22,11.92,36,41.47,300,0,Software - Application,Technology,14.641,237.81,0.086,0.868,7.47
127,HUMA,100.0,44.13,6,35.5,81,0,Biotechnology,Healthcare,0.343,2.88,0.441,0.169,7.46
